date,sku,units,selling_price,in_stock,promotion_id,opening_stock,received_units
2025-07-05,84879,20,1.69,true,,102,240
2025-07-06,84879,18,1.69,true,,322,0
2025-07-07,84879,16,1.69,true,,304,0
2025-07-08,84879,15,1.69,true,,288,0
2025-07-09,84879,17,1.69,true,,273,0
2025-07-10,84879,16,1.69,true,,256,0
2025-07-11,84879,18,1.69,true,,240,0
2025-07-12,84879,21,1.69,true,,222,0
2025-07-13,84879,19,1.69,true,,201,0
2025-07-14,84879,16,1.69,true,,182,0
2025-07-15,84879,15,1.69,true,,166,0
2025-07-16,84879,16,1.69,true,,151,0
2025-07-17,84879,16,1.69,true,,135,0
2025-07-18,84879,17,1.69,true,,119,0
2025-07-19,84879,19,1.69,true,,102,239
2025-07-20,84879,19,1.69,true,,322,0
2025-07-21,84879,15,1.69,true,,303,0
2025-07-22,84879,14,1.69,true,,288,0
2025-07-23,84879,15,1.69,true,,274,0
2025-07-24,84879,16,1.69,true,,259,0
2025-07-25,84879,19,1.69,true,,243,0
2025-07-26,84879,20,1.69,true,,224,0
2025-07-27,84879,20,1.69,true,,204,0
2025-07-28,84879,15,1.69,true,,184,0
2025-07-29,84879,16,1.69,true,,169,0
2025-07-30,84879,16,1.69,true,,153,0
2025-07-31,84879,18,1.69,true,,137,0
2025-08-01,84879,17,1.69,true,,119,0
2025-08-02,84879,21,1.69,true,,102,246
2025-08-03,84879,20,1.69,true,,327,0
2025-08-04,84879,15,1.69,true,,307,0
2025-08-05,84879,16,1.69,true,,292,0
2025-08-06,84879,17,1.69,true,,276,0
2025-08-07,84879,16,1.69,true,,259,0
2025-08-08,84879,17,1.69,true,,243,0
2025-08-09,84879,21,1.69,true,,226,0
2025-08-10,84879,20,1.69,true,,205,0
2025-08-11,84879,15,1.69,true,,185,0
2025-08-12,84879,16,1.69,true,,170,0
2025-08-13,84879,16,1.69,true,,154,0
2025-08-14,84879,18,1.69,true,,138,0
2025-08-15,84879,18,1.69,true,,120,0
2025-08-16,84879,19,1.69,true,,102,240
2025-08-17,84879,18,1.69,true,,323,0
2025-08-18,84879,15,1.69,true,,305,0
2025-08-19,84879,16,1.69,true,,290,0
2025-08-20,84879,17,1.69,true,,274,0
2025-08-21,84879,16,1.69,true,,257,0
2025-08-22,84879,19,1.69,true,,241,0
2025-08-23,84879,20,1.69,true,,222,0
2025-08-24,84879,18,1.69,true,,202,0
2025-08-25,84879,15,1.69,true,,184,0
2025-08-26,84879,15,1.69,true,,169,0
2025-08-27,84879,17,1.69,true,,154,0
2025-08-28,84879,17,1.69,true,,137,0
2025-08-29,84879,18,1.69,true,,120,0
2025-08-30,84879,20,1.69,true,,102,249
2025-08-31,84879,19,1.69,true,,331,0
2025-09-01,84879,17,1.69,true,,312,0
2025-09-02,84879,17,1.69,true,,295,0
2025-09-03,84879,18,1.69,true,,278,0
2025-09-04,84879,17,1.69,true,,260,0
2025-09-05,84879,18,1.69,true,,243,0
2025-09-06,84879,21,1.69,true,,225,0
2025-09-07,84879,19,1.69,true,,204,0
2025-09-08,84879,15,1.69,true,,185,0
2025-09-09,84879,16,1.69,true,,170,0
2025-09-10,84879,16,1.69,true,,154,0
2025-09-11,84879,17,1.69,true,,138,0
2025-09-12,84879,19,1.69,true,,121,0
2025-09-13,84879,22,1.69,true,,102,261
2025-09-14,84879,19,1.69,true,,341,0
2025-09-15,84879,17,1.69,true,,322,0
2025-09-16,84879,17,1.69,true,,305,0
2025-09-17,84879,17,1.69,true,,288,0
2025-09-18,84879,19,1.69,true,,271,0
2025-09-19,84879,18,1.69,true,,252,0
2025-09-20,84879,22,1.69,true,,234,0
2025-09-21,84879,20,1.69,true,,212,0
2025-09-22,84879,17,1.69,true,,192,0
2025-09-23,84879,18,1.69,true,,175,0
2025-09-24,84879,17,1.69,true,,157,0
2025-09-25,84879,18,1.69,true,,140,0
2025-09-26,84879,20,1.69,true,,122,0
2025-09-27,84879,20,1.69,true,,102,265
2025-09-28,84879,20,1.69,true,,347,0
2025-09-29,84879,17,1.69,true,,327,0
2025-09-30,84879,18,1.69,true,,310,0
2025-10-01,84879,19,1.69,true,,292,0
2025-10-02,84879,17,1.69,true,,273,0
2025-10-03,84879,18,1.69,true,,256,0
2025-10-04,84879,23,1.69,true,,238,0
2025-10-05,84879,21,1.69,true,,215,0
2025-10-06,84879,17,1.69,true,,194,0
2025-10-07,84879,18,1.69,true,,177,0
2025-10-08,84879,18,1.69,true,,159,0
2025-10-09,84879,19,1.69,true,,141,0
2025-10-10,84879,20,1.69,true,,122,0
2025-10-11,84879,21,1.69,true,,102,265
2025-10-12,84879,20,1.69,true,,346,0
2025-10-13,84879,17,1.69,true,,326,0
2025-10-14,84879,17,1.69,true,,309,0
2025-10-15,84879,18,1.69,true,,292,0
2025-10-16,84879,19,1.69,true,,274,0
2025-10-17,84879,19,1.69,true,,255,0
2025-10-18,84879,22,1.69,true,,236,0
2025-10-19,84879,22,1.69,true,,214,0
2025-10-20,84879,17,1.69,true,,192,0
2025-10-21,84879,16,1.69,true,,175,0
2025-10-22,84879,17,1.69,true,,159,0
2025-10-23,84879,19,1.69,true,,142,0
2025-10-24,84879,21,1.69,true,,123,0
2025-10-25,84879,23,1.69,true,,102,269
2025-10-26,84879,22,1.69,true,,348,0
2025-10-27,84879,18,1.69,true,,326,0
2025-10-28,84879,17,1.69,true,,308,0
2025-10-29,84879,19,1.69,true,,291,0
2025-10-30,84879,18,1.69,true,,272,0
2025-10-31,84879,20,1.69,true,,254,0
2025-11-01,84879,21,1.69,true,,234,0
2025-11-02,84879,22,1.69,true,,213,0
2025-11-03,84879,16,1.69,true,,191,0
2025-11-04,84879,17,1.69,true,,175,0
2025-11-05,84879,18,1.69,true,,158,0
2025-11-06,84879,19,1.69,true,,140,0
2025-11-07,84879,19,1.69,true,,121,0
2025-11-08,84879,23,1.69,true,,102,274
2025-11-09,84879,22,1.69,true,,353,0
2025-11-10,84879,17,1.69,true,,331,0
2025-11-11,84879,19,1.69,true,,314,0
2025-11-12,84879,18,1.69,true,,295,0
2025-11-13,84879,18,1.69,true,,277,0
2025-11-14,84879,21,1.69,true,,259,0
2025-11-15,84879,22,1.69,true,,238,0
2025-11-16,84879,21,1.69,true,,216,0
2025-11-17,84879,18,1.69,true,,195,0
2025-11-18,84879,18,1.69,true,,177,0
2025-11-19,84879,18,1.69,true,,159,0
2025-11-20,84879,19,1.69,true,,141,0
2025-11-21,84879,20,1.69,true,,122,0
2025-11-22,84879,22,1.69,true,,102,274
2025-11-23,84879,23,1.69,true,,354,0
2025-11-24,84879,17,1.69,true,,331,0
2025-11-25,84879,19,1.69,true,,314,0
2025-11-26,84879,18,1.69,true,,295,0
2025-11-27,84879,18,1.69,true,,277,0
2025-11-28,84879,19,1.69,true,,259,0
2025-11-29,84879,22,1.69,true,,240,0
2025-11-30,84879,22,1.69,true,,218,0
2025-12-01,84879,18,1.69,true,,196,0
2025-12-02,84879,17,1.69,true,,178,0
2025-12-03,84879,19,1.69,true,,161,0
2025-12-04,84879,19,1.69,true,,142,0
2025-12-05,84879,21,1.69,true,,123,0
2025-12-06,84879,24,1.69,true,,102,275
2025-12-07,84879,22,1.69,true,,353,0
2025-12-08,84879,16,1.69,true,,331,0
2025-12-09,84879,19,1.69,true,,315,0
2025-12-10,84879,17,1.69,true,,296,0
2025-12-11,84879,19,1.69,true,,279,0
2025-12-12,84879,21,1.69,true,,260,0
2025-12-13,84879,22,1.69,true,,239,0
2025-12-14,84879,21,1.69,true,,217,0
2025-12-15,84879,17,1.69,true,,196,0
2025-12-16,84879,19,1.69,true,,179,0
2025-12-17,84879,18,1.69,true,,160,0
2025-12-18,84879,19,1.69,true,,142,0
2025-12-19,84879,21,1.69,true,,123,0
2025-12-20,84879,21,1.69,true,,102,267
2025-12-21,84879,21,1.69,true,,348,0
2025-12-22,84879,16,1.69,true,,327,0
2025-12-23,84879,18,1.69,true,,311,0
2025-12-24,84879,19,1.69,true,,293,0
2025-12-25,84879,18,1.69,true,,274,0
2025-12-26,84879,20,1.69,true,,256,0
2025-12-27,84879,23,1.69,true,,236,0
2025-12-28,84879,21,1.69,true,,213,0
2025-12-29,84879,18,1.69,true,,192,0
2025-12-30,84879,17,1.69,true,,174,0
2025-12-31,84879,17,1.69,true,,157,0
2026-01-01,84879,18,1.69,true,,140,0
2026-01-02,84879,20,1.69,true,,122,0
2026-01-03,84879,23,1.69,true,,102,267
2026-01-04,84879,22,1.69,true,,346,0
2026-01-05,84879,16,1.69,true,,324,0
2026-01-06,84879,17,1.69,true,,308,0
2026-01-07,84879,17,1.69,true,,291,0
2026-01-08,84879,18,1.69,true,,274,0
2026-01-09,84879,19,1.69,true,,256,0
2026-01-10,84879,22,1.69,true,,237,0
2026-01-11,84879,21,1.69,true,,215,0
2026-01-12,84879,18,1.69,true,,194,0
2026-01-13,84879,18,1.69,true,,176,0
2026-01-14,84879,17,1.69,true,,158,0
2026-01-15,84879,19,1.69,true,,141,0
2026-01-16,84879,20,1.69,true,,122,0
2026-01-17,84879,23,1.69,true,,102,267
2026-01-18,84879,22,1.69,true,,346,0
2026-01-19,84879,16,1.69,true,,324,0
2026-01-20,84879,17,1.69,true,,308,0
2026-01-21,84879,17,1.69,true,,291,0
2026-01-22,84879,19,1.69,true,,274,0
2026-01-23,84879,19,1.69,true,,255,0
2026-01-24,84879,23,1.69,true,,236,0
2026-01-25,84879,20,1.69,true,,213,0
2026-01-26,84879,16,1.69,true,,193,0
2026-01-27,84879,19,1.69,true,,177,0
2026-01-28,84879,19,1.69,true,,158,0
2026-01-29,84879,18,1.69,true,,139,0
2026-01-30,84879,19,1.69,true,,121,0
2026-01-31,84879,21,1.69,true,,102,260
2026-02-01,84879,22,1.69,true,,341,0
2026-02-02,84879,17,1.69,true,,319,0
2026-02-03,84879,17,1.69,true,,302,0
2026-02-04,84879,17,1.69,true,,285,0
2026-02-05,84879,17,1.69,true,,268,0
2026-02-06,84879,19,1.69,true,,251,0
2026-02-07,84879,21,1.69,true,,232,0
2026-02-08,84879,20,1.69,true,,211,0
2026-02-09,84879,16,1.69,true,,191,0
2026-02-10,84879,17,1.69,true,,175,0
2026-02-11,84879,19,1.69,true,,158,0
2026-02-12,84879,17,1.69,true,,139,0
2026-02-13,84879,20,1.69,true,,122,0
2026-02-14,84879,22,1.69,true,,102,263
2026-02-15,84879,21,1.69,true,,343,0
2026-02-16,84879,17,1.69,true,,322,0
2026-02-17,84879,18,1.69,true,,305,0
2026-02-18,84879,18,1.69,true,,287,0
2026-02-19,84879,18,1.69,true,,269,0
2026-02-20,84879,20,1.69,true,,251,0
2026-02-21,84879,21,1.69,true,,231,0
2026-02-22,84879,19,1.69,true,,210,0
2026-02-23,84879,17,1.69,true,,191,0
2026-02-24,84879,18,1.69,true,,174,0
2026-02-25,84879,17,1.69,true,,156,0
2026-02-26,84879,19,1.69,true,,139,0
2026-02-27,84879,18,1.69,true,,120,0
2026-02-28,84879,22,1.69,true,,102,257
2026-03-01,84879,21,1.69,true,,337,0
2026-03-02,84879,16,1.69,true,,316,0
2026-03-03,84879,16,1.69,true,,300,0
2026-03-04,84879,17,1.69,true,,284,0
2026-03-05,84879,17,1.69,true,,267,0
2026-03-06,84879,19,1.69,true,,250,0
2026-03-07,84879,20,1.69,true,,231,0
2026-03-08,84879,21,1.69,true,,211,0
2026-03-09,84879,17,1.69,true,,190,0
2026-03-10,84879,17,1.69,true,,173,0
2026-03-11,84879,17,1.69,true,,156,0
2026-03-12,84879,18,1.69,true,,139,0
2026-03-13,84879,19,1.69,true,,121,0
2026-03-14,84879,22,1.69,true,,102,254
2026-03-15,84879,21,1.69,true,,334,0
2026-03-16,84879,17,1.69,true,,313,0
2026-03-17,84879,15,1.69,true,,296,0
2026-03-18,84879,17,1.69,true,,281,0
2026-03-19,84879,17,1.69,true,,264,0
2026-03-20,84879,18,1.69,true,,247,0
2026-03-21,84879,22,1.69,true,,229,0
2026-03-22,84879,20,1.69,true,,207,0
2026-03-23,84879,15,1.69,true,,187,0
2026-03-24,84879,16,1.69,true,,172,0
2026-03-25,84879,18,1.69,true,,156,0
2026-03-26,84879,16,1.69,true,,138,0
2026-03-27,84879,20,1.69,true,,122,0
2026-03-28,84879,20,1.69,true,,102,244
2026-03-29,84879,19,1.69,true,,326,0
2026-03-30,84879,16,1.69,true,,307,0
2026-03-31,84879,16,1.69,true,,291,0
2026-04-01,84879,17,1.69,true,,275,0
2026-04-02,84879,16,1.69,true,,258,0
2026-04-03,84879,18,1.69,true,,242,0
2026-04-04,84879,20,1.69,true,,224,0
2026-04-05,84879,19,1.69,true,,204,0
2026-04-06,84879,16,1.69,true,,185,0
2026-04-07,84879,16,1.69,true,,169,0
2026-04-08,84879,15,1.69,true,,153,0
2026-04-09,84879,18,1.69,true,,138,0
2026-04-10,84879,18,1.69,true,,120,0
2026-04-11,84879,21,1.69,true,,102,250
2026-04-12,84879,19,1.69,true,,331,0
2026-04-13,84879,17,1.69,true,,312,0
2026-04-14,84879,16,1.69,true,,295,0
2026-04-15,84879,15,1.69,true,,279,0
2026-04-16,84879,18,1.69,true,,264,0
2026-04-17,84879,19,1.69,true,,246,0
2026-04-18,84879,20,1.69,true,,227,0
2026-04-19,84879,20,1.69,true,,207,0
2026-04-20,84879,16,1.69,true,,187,0
2026-04-21,84879,17,1.69,true,,171,0
2026-04-22,84879,17,1.69,true,,154,0
2026-04-23,84879,16,1.69,true,,137,0
2026-04-24,84879,19,1.69,true,,121,0
2026-04-25,84879,21,1.69,true,,102,245
2026-04-26,84879,18,1.69,true,,326,0
2026-04-27,84879,15,1.69,true,,308,0
2026-04-28,84879,16,1.69,true,,293,0
2026-04-29,84879,17,1.69,true,,277,0
2026-04-30,84879,18,1.69,true,,260,0
2026-05-01,84879,19,1.69,true,,242,0
2026-05-02,84879,20,1.69,true,,223,0
2026-05-03,84879,20,1.69,true,,203,0
2026-05-04,84879,14,1.69,true,,183,0
2026-05-05,84879,15,1.69,true,,169,0
2026-05-06,84879,15,1.69,true,,154,0
2026-05-07,84879,18,1.69,true,,139,0
2026-05-08,84879,19,1.69,true,,121,0
2026-05-09,84879,21,1.69,true,,102,239
2026-05-10,84879,19,1.69,true,,320,0
2026-05-11,84879,14,1.69,true,,301,0
2026-05-12,84879,15,1.69,true,,287,0
2026-05-13,84879,17,1.69,true,,272,0
2026-05-14,84879,17,1.69,true,,255,0
2026-05-15,84879,19,1.69,true,,238,0
2026-05-16,84879,20,1.69,true,,219,0
2026-05-17,84879,19,1.69,true,,199,0
2026-05-18,84879,15,1.69,true,,180,0
2026-05-19,84879,16,1.69,true,,165,0
2026-05-20,84879,15,1.69,true,,149,0
2026-05-21,84879,15,1.69,true,,134,0
2026-05-22,84879,17,1.69,true,,119,0
2026-05-23,84879,20,1.69,true,,102,234
2026-05-24,84879,19,1.69,true,,316,0
2026-05-25,84879,15,1.69,true,,297,0
2026-05-26,84879,15,1.69,true,,282,0
2026-05-27,84879,16,1.69,true,,267,0
2026-05-28,84879,15,1.69,true,,251,0
2026-05-29,84879,18,1.69,true,,236,0
2026-05-30,84879,19,1.69,true,,218,0
2026-05-31,84879,19,1.69,true,,199,0
2026-06-01,84879,15,1.69,true,,180,0
2026-06-02,84879,15,1.69,true,,165,0
2026-06-03,84879,15,1.69,true,,150,0
2026-06-04,84879,16,1.69,true,,135,0
2026-06-05,84879,17,1.69,true,,119,0
2026-06-06,84879,19,1.69,true,,102,237
2026-06-07,84879,19,1.69,true,,320,0
2026-06-08,84879,15,1.69,true,,301,0
2026-06-09,84879,16,1.69,true,,286,0
2026-06-10,84879,15,1.69,true,,270,0
2026-06-11,84879,17,1.69,true,,255,0
2026-06-12,84879,18,1.69,true,,238,0
2026-06-13,84879,21,1.69,true,,220,0
2026-06-14,84879,18,1.69,true,,199,0
2026-06-15,84879,14,1.69,true,,181,0
2026-06-16,84879,15,1.69,true,,167,0
2026-06-17,84879,16,1.69,true,,152,0
2026-06-18,84879,17,1.69,true,,136,0
2026-06-19,84879,17,1.69,true,,119,0
2026-06-20,84879,18,1.69,true,,102,237
2026-06-21,84879,19,1.69,true,,321,0
2026-06-22,84879,15,1.69,true,,302,0
2026-06-23,84879,16,1.69,true,,287,0
2026-06-24,84879,16,1.69,true,,271,0
2026-06-25,84879,16,1.69,true,,255,0
2026-06-26,84879,18,1.69,true,,239,0
2026-06-27,84879,18,1.69,true,,221,0
2026-06-28,84879,20,1.69,true,,203,0
2026-06-29,84879,15,1.69,true,,183,0
2026-06-30,84879,15,1.69,true,,168,0
2026-07-01,84879,16,1.69,true,,153,0
2026-07-02,84879,18,1.69,true,,137,0
2026-07-03,84879,17,1.69,true,,119,0
2026-07-04,84879,19,1.69,true,,102,237
2026-07-05,84879,18,1.69,true,,320,0
2026-07-06,84879,15,1.69,true,,302,0
2026-07-07,84879,16,1.69,true,,287,0
2026-07-08,84879,15,1.69,true,,271,0
2026-07-09,84879,17,1.69,true,,256,0
2026-07-10,84879,17,1.69,true,,239,0
2026-07-11,84879,20,1.69,true,,222,0
2026-07-12,84879,20,1.69,true,,202,0
2026-07-13,84879,14,1.69,true,,182,0
2026-07-14,84879,16,1.69,true,,168,0
2026-07-15,84879,17,1.69,true,,152,0
2026-07-16,84879,16,1.69,true,,135,0
2026-07-17,84879,17,1.69,true,,119,0
2026-07-18,84879,19,1.69,true,,102,240
2026-07-19,84879,19,1.69,true,,323,0
2026-07-20,84879,14,1.69,true,,304,0
2026-07-21,84879,15,1.69,true,,290,0
2026-07-22,84879,16,1.69,true,,275,0
2026-07-23,84879,17,1.69,true,,259,0
2026-07-24,84879,18,1.69,true,,242,0
2026-07-25,84879,21,1.69,true,,224,0
2026-07-26,84879,20,1.69,true,,203,0
2026-07-27,84879,14,1.69,true,,183,0
2026-07-28,84879,16,1.69,true,,169,0
2026-07-29,84879,16,1.69,true,,153,0
2026-07-30,84879,17,1.69,true,,137,0
2026-07-31,84879,18,1.69,true,,120,0
2026-08-01,84879,20,1.69,true,,102,237
2026-08-02,84879,19,1.69,true,,319,0
2026-08-03,84879,14,1.69,true,,300,0
2026-08-04,84879,17,1.69,true,,286,0
2026-08-05,84879,15,1.69,true,,269,0
2026-08-06,84879,16,1.69,true,,254,0
2026-08-07,84879,17,1.69,true,,238,0
2026-08-08,84879,21,1.69,true,,221,0
2026-08-09,84879,19,1.69,true,,200,0
2026-08-10,84879,14,1.69,true,,181,0
2026-08-11,84879,15,1.69,true,,167,0
2026-08-12,84879,17,1.69,true,,152,0
2026-08-13,84879,16,1.69,true,,135,0
2026-08-14,84879,17,1.69,true,,119,0
2026-08-15,84879,20,1.69,true,,102,162
2026-08-16,84879,19,1.69,true,,244,0
2026-08-17,84879,15,1.69,true,,225,0
2026-08-18,84879,16,1.69,true,,210,0
2026-08-19,84879,16,1.69,true,,194,0
2026-08-20,84879,17,1.69,true,,178,0
2026-08-21,84879,19,1.69,true,,161,0
2026-08-22,84879,21,1.69,true,,142,0
2026-08-23,84879,19,1.69,true,,121,0
2026-08-24,84879,15,1.69,true,,102,485
2026-08-25,84879,15,1.69,true,,572,0
2026-08-26,84879,16,1.69,true,,557,0
2026-08-27,84879,17,1.69,true,,541,0
2026-08-28,84879,19,1.69,true,,524,0
2026-08-29,84879,20,1.69,true,,505,0
2026-08-30,84879,20,1.69,true,,485,0
2026-08-31,84879,16,1.69,true,,465,0
2026-09-01,84879,15,1.69,true,,449,0
2026-09-02,84879,18,1.69,true,,434,0
2026-09-03,84879,17,1.69,true,,416,0
2026-09-04,84879,17,1.69,true,,399,0
2026-09-05,84879,21,1.69,true,,382,0
2026-09-06,84879,21,1.69,true,,361,0
2026-09-07,84879,16,1.69,true,,340,0
2026-09-08,84879,17,1.69,true,,324,0
2026-09-09,84879,17,1.69,true,,307,0
2026-09-10,84879,18,1.69,true,,290,0
2026-09-11,84879,18,1.69,true,,272,0
2026-09-12,84879,21,1.69,true,,254,0
2026-09-13,84879,19,1.69,true,,233,0
2024-09-14,22745,20,2.1,true,,530,0
2024-09-15,22745,19,2.1,true,,510,0
2024-09-16,22745,16,2.1,true,,491,0
2024-09-17,22745,15,2.1,true,,475,0
2024-09-18,22745,16,2.1,true,,460,0
2024-09-19,22745,16,2.1,true,,444,0
2024-09-20,22745,18,2.1,true,,428,0
2024-09-21,22745,20,2.1,true,,410,0
2024-09-22,22745,18,2.1,true,,390,0
2024-09-23,22745,15,2.1,true,,372,0
2024-09-24,22745,16,2.1,true,,357,0
2024-09-25,22745,17,2.1,true,,341,0
2024-09-26,22745,18,2.1,true,,324,0
2024-09-27,22745,19,2.1,true,,306,0
2024-09-28,22745,21,2.1,true,,287,0
2024-09-29,22745,20,2.1,true,,266,0
2024-09-30,22745,16,2.1,true,,246,0
2024-10-01,22745,16,2.1,true,,230,0
2024-10-02,22745,18,2.1,true,,214,0
2024-10-03,22745,17,2.1,true,,196,0
2024-10-04,22745,19,2.1,true,,179,0
2024-10-05,22745,20,2.1,true,,160,0
2024-10-06,22745,20,2.1,true,,140,0
2024-10-07,22745,14,2.1,true,,120,0
2024-10-08,22745,16,2.1,true,,106,268
2024-10-09,22745,16,2.1,true,,358,0
2024-10-10,22745,19,2.1,true,,342,0
2024-10-11,22745,19,2.1,true,,323,0
2024-10-12,22745,22,2.1,true,,304,0
2024-10-13,22745,19,2.1,true,,282,0
2024-10-14,22745,17,2.1,true,,263,0
2024-10-15,22745,16,2.1,true,,246,0
2024-10-16,22745,18,2.1,true,,230,0
2024-10-17,22745,16,2.1,true,,212,0
2024-10-18,22745,17,2.1,true,,196,0
2024-10-19,22745,22,2.1,true,,179,0
2024-10-20,22745,21,2.1,true,,157,0
2024-10-21,22745,16,2.1,true,,136,0
2024-10-22,22745,17,2.1,true,,120,0
2024-10-23,22745,17,2.1,true,,103,273
2024-10-24,22745,18,2.1,true,,359,0
2024-10-25,22745,20,2.1,true,,341,0
2024-10-26,22745,22,2.1,true,,321,0
2024-10-27,22745,20,2.1,true,,299,0
2024-10-28,22745,16,2.1,true,,279,0
2024-10-29,22745,17,2.1,true,,263,0
2024-10-30,22745,17,2.1,true,,246,0
2024-10-31,22745,17,2.1,true,,229,0
2024-11-01,22745,18,2.1,true,,212,0
2024-11-02,22745,22,2.1,true,,194,0
2024-11-03,22745,21,2.1,true,,172,0
2024-11-04,22745,15,2.1,true,,151,0
2024-11-05,22745,16,2.1,true,,136,0
2024-11-06,22745,18,2.1,true,,120,0
2024-11-07,22745,17,2.1,true,,102,278
2024-11-08,22745,21,2.1,true,,363,0
2024-11-09,22745,23,2.1,true,,342,0
2024-11-10,22745,20,2.1,true,,319,0
2024-11-11,22745,16,2.1,true,,299,0
2024-11-12,22745,16,2.1,true,,283,0
2024-11-13,22745,18,2.1,true,,267,0
2024-11-14,22745,18,2.1,true,,249,0
2024-11-15,22745,18,2.1,true,,231,0
2024-11-16,22745,23,2.1,true,,213,0
2024-11-17,22745,20,2.1,true,,190,0
2024-11-18,22745,16,2.1,true,,170,0
2024-11-19,22745,17,2.1,true,,154,0
2024-11-20,22745,17,2.1,true,,137,0
2024-11-21,22745,19,2.1,true,,120,0
2024-11-22,22745,18,2.1,true,,101,287
2024-11-23,22745,22,2.1,true,,370,0
2024-11-24,22745,20,2.1,true,,348,0
2024-11-25,22745,18,2.1,true,,328,0
2024-11-26,22745,18,2.1,true,,310,0
2024-11-27,22745,18,2.1,true,,292,0
2024-11-28,22745,19,2.1,true,,274,0
2024-11-29,22745,20,2.1,true,,255,0
2024-11-30,22745,21,2.1,true,,235,0
2024-12-01,22745,22,2.1,true,,214,0
2024-12-02,22745,18,2.1,true,,192,0
2024-12-03,22745,18,2.1,true,,174,0
2024-12-04,22745,18,2.1,true,,156,0
2024-12-05,22745,18,2.1,true,,138,0
2024-12-06,22745,20,2.1,true,,120,0
2024-12-07,22745,23,2.1,true,,100,287
2024-12-08,22745,20,2.1,true,,364,0
2024-12-09,22745,16,2.1,true,,344,0
2024-12-10,22745,18,2.1,true,,328,0
2024-12-11,22745,17,2.1,true,,310,0
2024-12-12,22745,19,2.1,true,,293,0
2024-12-13,22745,20,2.1,true,,274,0
2024-12-14,22745,22,2.1,true,,254,0
2024-12-15,22745,22,2.1,true,,232,0
2024-12-16,22745,16,2.1,true,,210,0
2024-12-17,22745,18,2.1,true,,194,0
2024-12-18,22745,17,2.1,true,,176,0
2024-12-19,22745,19,2.1,true,,159,0
2024-12-20,22745,20,2.1,true,,140,0
2024-12-21,22745,22,2.1,true,,120,269
2024-12-22,22745,23,2.1,true,,367,0
2024-12-23,22745,17,2.1,true,,344,0
2024-12-24,22745,18,2.1,true,,327,0
2024-12-25,22745,17,2.1,true,,309,0
2024-12-26,22745,18,2.1,true,,292,0
2024-12-27,22745,20,2.1,true,,274,0
2024-12-28,22745,23,2.1,true,,254,0
2024-12-29,22745,22,2.1,true,,231,0
2024-12-30,22745,16,2.1,true,,209,0
2024-12-31,22745,17,2.1,true,,193,0
2025-01-01,22745,19,2.1,true,,176,0
2025-01-02,22745,18,2.1,true,,157,0
2025-01-03,22745,19,2.1,true,,139,0
2025-01-04,22745,23,2.1,true,,120,274
2025-01-05,22745,21,2.1,true,,371,0
2025-01-06,22745,18,2.1,true,,350,0
2025-01-07,22745,17,2.1,true,,332,0
2025-01-08,22745,19,2.1,true,,315,0
2025-01-09,22745,20,2.1,true,,296,0
2025-01-10,22745,21,2.1,true,,276,0
2025-01-11,22745,22,2.1,true,,255,0
2025-01-12,22745,23,2.1,true,,233,0
2025-01-13,22745,16,2.1,true,,210,0
2025-01-14,22745,18,2.1,true,,194,0
2025-01-15,22745,17,2.1,true,,176,0
2025-01-16,22745,18,2.1,true,,159,0
2025-01-17,22745,21,2.1,true,,141,0
2025-01-18,22745,22,2.1,true,,120,272
2025-01-19,22745,21,2.1,true,,370,0
2025-01-20,22745,18,2.1,true,,349,0
2025-01-21,22745,18,2.1,true,,331,0
2025-01-22,22745,17,2.1,true,,313,0
2025-01-23,22745,20,2.1,true,,296,0
2025-01-24,22745,20,2.1,true,,276,0
2025-01-25,22745,23,2.1,true,,256,0
2025-01-26,22745,21,2.1,true,,233,0
2025-01-27,22745,17,2.1,true,,212,0
2025-01-28,22745,19,2.1,true,,195,0
2025-01-29,22745,17,2.1,true,,176,0
2025-01-30,22745,18,2.1,true,,159,0
2025-01-31,22745,21,2.1,true,,141,0
2025-02-01,22745,22,2.1,true,,120,275
2025-02-02,22745,21,2.1,true,,373,0
2025-02-03,22745,18,2.1,true,,352,0
2025-02-04,22745,18,2.1,true,,334,0
2025-02-05,22745,19,2.1,true,,316,0
2025-02-06,22745,19,2.1,true,,297,0
2025-02-07,22745,21,2.1,true,,278,0
2025-02-08,22745,24,2.1,true,,257,0
2025-02-09,22745,21,2.1,true,,233,0
2025-02-10,22745,18,2.1,true,,212,0
2025-02-11,22745,17,2.1,true,,194,0
2025-02-12,22745,18,2.1,true,,177,0
2025-02-13,22745,19,2.1,true,,159,0
2025-02-14,22745,20,2.1,true,,140,0
2025-02-15,22745,24,2.1,true,,120,273
2025-02-16,22745,22,2.1,true,,369,0
2025-02-17,22745,18,2.1,true,,347,0
2025-02-18,22745,19,2.1,true,,329,0
2025-02-19,22745,18,2.1,true,,310,0
2025-02-20,22745,19,2.1,true,,292,0
2025-02-21,22745,19,2.1,true,,273,0
2025-02-22,22745,22,2.1,true,,254,0
2025-02-23,22745,21,2.1,true,,232,0
2025-02-24,22745,17,2.1,true,,211,0
2025-02-25,22745,17,2.1,true,,194,0
2025-02-26,22745,18,2.1,true,,177,0
2025-02-27,22745,18,2.1,true,,159,0
2025-02-28,22745,21,2.1,true,,141,0
2025-03-01,22745,23,2.1,true,,120,267
2025-03-02,22745,21,2.1,true,,364,0
2025-03-03,22745,17,2.1,true,,343,0
